,Source_ID,Target_ID,Source_Mol,Target_Mol,Source_Mol_pCMC,Target_Mol_pCMC,Delta_pCMC,Source_Mol_Area_min,Target_Mol_Area_min,Delta_Area_min,Source_Mol_AW_ST_CMC,Target_Mol_AW_ST_CMC,Delta_AW_ST_CMC
917,compound_283,compound_35,CCCCOOCCOCCOCCOCCOCCOCC,CCCCCCC=COOCCOCCOCCOCCOCCOCC,0.110026361596004,1.66999229912724,1.559965937531236,0.8237384557724,0.803617656230927,-0.020120799541473,35.8442306518555,32.2484245300293,-3.5958061218262003
918,compound_283,compound_45,CCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCC=COOCCOCCOCCOCCOCCOCC,0.110026361596004,2.54698760887855,2.4369612472825457,0.8237384557724,0.696385502815247,-0.127352952957153,35.8442306518555,30.9898643493652,-4.854366302490298
919,compound_267,compound_266,CCCCCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCO,0.934628784656525,1.0,0.065371215343475,0.843807816505432,0.726727545261383,-0.117080271244049,32.0,30.4,-1.6000000000000014
920,compound_268,compound_266,CCCCCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCO,0.961923122406006,1.0,0.038076877593994,0.830153286457062,0.726727545261383,-0.103425741195679,33.0,30.4,-2.6000000000000014
921,compound_266,compound_269,CCCCCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCOCCO,1.0,1.13229537010193,0.13229537010193,0.726727545261383,0.793595373630524,0.066867828369141,30.4,31.8,1.400000000000002
922,compound_416,compound_331,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,CCCCCCC(=O)OCC(O)C(O)C(O)CO,1.99139982823808,2.0,0.0086001717619199,0.66,0.450874418020248,-0.209125581979752,27.2,28.9030647277832,1.7030647277832005
923,compound_416,compound_413,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,CCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,1.99139982823808,2.0268721464003,0.0354723181622198,0.66,0.456707417964935,-0.203292582035065,27.2,29.8695068359375,2.6695068359375007
924,compound_271,compound_416,CCCCCCOOCCOCCOCC,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,0.980053318321158,1.99139982823808,1.011346509916922,0.875459372997284,0.66,-0.215459372997284,31.7781867980957,27.2,-4.5781867980957
925,compound_266,compound_416,CCCCCCOCCOCCOCCO,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,1.0,1.99139982823808,0.99139982823808,0.726727545261383,0.66,-0.0667275452613829,30.4,27.2,-3.1999999999999997
926,compound_417,compound_416,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,1.74472749489669,1.99139982823808,0.24667233334139,0.66,0.66,0.0,30.0,27.2,-2.8000000000000007
927,compound_418,compound_416,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,1.92081875395238,1.99139982823808,0.0705810742857,0.71,0.66,-0.0499999999999999,28.2,27.2,-1.0
928,compound_417,compound_331,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCC(=O)OCC(O)C(O)C(O)CO,1.74472749489669,2.0,0.25527250510331,0.66,0.450874418020248,-0.209125581979752,30.0,28.9030647277832,-1.0969352722168004
929,compound_271,compound_417,CCCCCCOOCCOCCOCC,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,0.980053318321158,1.74472749489669,0.7646741765755319,0.875459372997284,0.66,-0.215459372997284,31.7781867980957,30.0,-1.7781867980956996
930,compound_266,compound_417,CCCCCCOCCOCCOCCO,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,1.0,1.74472749489669,0.74472749489669,0.726727545261383,0.66,-0.0667275452613829,30.4,30.0,-0.3999999999999986
931,compound_417,compound_418,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.74472749489669,1.92081875395238,0.17609125905569,0.66,0.71,0.0499999999999999,30.0,28.2,-1.8000000000000007
932,compound_418,compound_331,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCC(=O)OCC(O)C(O)C(O)CO,1.92081875395238,2.0,0.07918124604762,0.71,0.450874418020248,-0.2591255819797519,28.2,28.9030647277832,0.7030647277832003
933,compound_418,compound_413,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,1.92081875395238,2.0268721464003,0.1060533924479198,0.71,0.456707417964935,-0.2532925820350649,28.2,29.8695068359375,1.6695068359375007
934,compound_271,compound_418,CCCCCCOOCCOCCOCC,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,0.980053318321158,1.92081875395238,0.940765435631222,0.875459372997284,0.71,-0.165459372997284,31.7781867980957,28.2,-3.5781867980957003
935,compound_266,compound_418,CCCCCCOCCOCCOCCO,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.0,1.92081875395238,0.92081875395238,0.726727545261383,0.71,-0.0167275452613829,30.4,28.2,-2.1999999999999997
936,compound_267,compound_268,CCCCCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCO,0.934628784656525,0.961923122406006,0.0272943377494809,0.843807816505432,0.830153286457062,-0.01365453004837,32.0,33.0,1.0
937,compound_267,compound_269,CCCCCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCOCCO,0.934628784656525,1.13229537010193,0.197666585445405,0.843807816505432,0.793595373630524,-0.050212442874908,32.0,31.8,-0.1999999999999993
938,compound_267,compound_223,CCCCCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCO,0.934628784656525,2.30980391997149,1.375175135314965,0.843807816505432,0.32,-0.5238078165054321,32.0,27.0,-5.0
939,compound_267,compound_382,CCCCCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCO,0.934628784656525,3.22184874961636,2.287219964959835,0.843807816505432,0.382906019687653,-0.460901796817779,32.0,27.5059814453125,-4.4940185546875
940,compound_268,compound_269,CCCCCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCOCCO,0.961923122406006,1.13229537010193,0.170372247695924,0.830153286457062,0.793595373630524,-0.0365579128265379,33.0,31.8,-1.1999999999999993
941,compound_268,compound_224,CCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,0.961923122406006,2.08884572982788,1.126922607421874,0.830153286457062,0.684574842453003,-0.1455784440040589,33.0,30.5,-2.5
942,compound_268,compound_199,CCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCO,0.961923122406006,3.16749108729376,2.205567964887754,0.830153286457062,0.462181091308594,-0.3679721951484679,33.0,28.3279724121094,-4.6720275878906
943,compound_28,compound_269,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCOCCO,1.03120172023773,1.13229537010193,0.1010936498642001,0.678516864776611,0.793595373630524,0.115078508853913,31.7,31.8,0.1000000000000014
944,compound_277,compound_269,CCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCOCCO,0.75460946559906,1.13229537010193,0.3776859045028701,0.777616381645203,0.793595373630524,0.015978991985321,34.3,31.8,-2.4999999999999964
945,compound_20,compound_269,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCOCCO,0.37577748298645,1.13229537010193,0.7565178871154801,0.721915364265442,0.793595373630524,0.071680009365082,35.0,31.8,-3.1999999999999997
946,compound_269,compound_225,CCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCO,1.13229537010193,2.03621217265445,0.9039168025525202,0.793595373630524,1.15,0.3564046263694759,31.8,28.8,-3.0
947,compound_269,compound_200,CCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCOCCO,1.13229537010193,3.11918640771921,1.98689103761728,0.793595373630524,0.53,-0.263595373630524,31.8,29.6267757415771,-2.173224258422902
948,compound_24,compound_269,CCC(CC)COCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCOCCO,0.570147037506104,1.13229537010193,0.5621483325958261,0.666382431983948,0.793595373630524,0.127212941646576,33.6,31.8,-1.8000000000000007
949,compound_223,compound_41,CCCCCCCCOCCOCCOCCO,CCCCCCCCC(O)CCO,2.30980391997149,2.63827216398241,0.3284682440109199,0.32,0.32,0.0,27.0,23.4,-3.6000000000000014
950,compound_223,compound_42,CCCCCCCCOCCOCCOCCO,CCCCCCCCC(O)CO,2.30980391997149,2.63827216398241,0.3284682440109199,0.32,0.33,0.01,27.0,23.2,-3.8000000000000007
951,compound_397,compound_223,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCOCCOCCOCCO,2.23657200643706,2.30980391997149,0.0732319135344301,0.459313869476318,0.32,-0.139313869476318,28.9949760437012,27.0,-1.9949760437012003
952,compound_266,compound_223,CCCCCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCO,1.0,2.30980391997149,1.30980391997149,0.726727545261383,0.32,-0.4067275452613829,30.4,27.0,-3.3999999999999986
953,compound_224,compound_223,CCCCCCCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCO,2.08884572982788,2.30980391997149,0.2209581901436101,0.684574842453003,0.32,-0.364574842453003,30.5,27.0,-3.5
954,compound_225,compound_223,CCCCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCO,2.03621217265445,2.30980391997149,0.2735917473170399,1.15,0.32,-0.8299999999999998,28.8,27.0,-1.8000000000000007
955,compound_226,compound_223,CCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCO,2.00436480540245,2.30980391997149,0.3054391145690402,0.819621443748474,0.32,-0.499621443748474,31.8,27.0,-4.800000000000001
956,compound_400,compound_406,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,1.69897000433602,3.42021640338319,1.7212463990471698,0.48,0.44,-0.0399999999999999,30.5,34.8,4.299999999999997
957,compound_219,compound_406,CCCCCCCCOC(CO)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.28411555290222,3.42021640338319,1.13610085048097,0.290845513343811,0.44,0.149154486656189,24.7,34.8,10.099999999999998
958,compound_222,compound_406,CCCCCCCCOCCO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.30980391997149,3.42021640338319,1.1104124834116995,0.32,0.44,0.12,26.8,34.8,7.9999999999999964
959,compound_41,compound_406,CCCCCCCCC(O)CCO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.63827216398241,3.42021640338319,0.7819442394007798,0.32,0.44,0.12,23.4,34.8,11.4
960,compound_42,compound_406,CCCCCCCCC(O)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.63827216398241,3.42021640338319,0.7819442394007798,0.33,0.44,0.1099999999999999,23.2,34.8,11.599999999999998
961,compound_396,compound_406,CCCCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.17392519729917,3.42021640338319,1.24629120608402,0.49,0.44,-0.0499999999999999,29.5209407806396,34.8,5.279059219360399
962,compound_397,compound_406,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.23657200643706,3.42021640338319,1.18364439694613,0.459313869476318,0.44,-0.019313869476318,28.9949760437012,34.8,5.805023956298797
963,compound_405,compound_406,CCCCCCCCSC1OC(CO)C(O)C(O)C1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.07058107428571,3.42021640338319,1.34963532909748,0.59,0.44,-0.1499999999999999,28.7,34.8,6.099999999999998
964,compound_231,compound_406,CCCCCCCCOOCC,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.3099812192113,3.42021640338319,1.11023518417189,0.456957668066025,0.44,-0.016957668066025,29.4187660217285,34.8,5.381233978271496
965,compound_232,compound_406,CCCCCCCCOOCCOCCOCC,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.12499664639996,3.42021640338319,1.2952197569832298,0.51880145072937,0.44,-0.07880145072937,29.206958770752,34.8,5.593041229247998
966,compound_416,compound_406,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,1.99139982823808,3.42021640338319,1.4288165751451098,0.66,0.44,-0.22,27.2,34.8,7.599999999999998
967,compound_223,compound_406,CCCCCCCCOCCOCCOCCO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.30980391997149,3.42021640338319,1.1104124834116995,0.32,0.44,0.12,27.0,34.8,7.799999999999997
968,compound_407,compound_406,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.74472749489669,3.42021640338319,0.6754889084864999,0.42,0.44,0.02,29.3,34.8,5.4999999999999964
969,compound_408,compound_406,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.92081875395238,3.42021640338319,0.4993976494308096,0.46,0.44,-0.02,33.0,34.8,1.7999999999999972
970,compound_399,compound_406,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,1.63827216398241,3.42021640338319,1.7819442394007798,0.48,0.44,-0.0399999999999999,32.5,34.8,2.299999999999997
971,compound_401,compound_406,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,1.79588001734408,3.42021640338319,1.6243363860391098,0.48,0.44,-0.0399999999999999,30.5,34.8,4.299999999999997
972,compound_402,compound_406,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.22184874961636,3.42021640338319,1.1983676537668295,0.48,0.44,-0.0399999999999999,30.5,34.8,4.299999999999997
973,compound_400,compound_407,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,1.69897000433602,2.74472749489669,1.04575749056067,0.48,0.42,-0.06,30.5,29.3,-1.1999999999999993
974,compound_222,compound_407,CCCCCCCCOCCO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.30980391997149,2.74472749489669,0.4349235749251998,0.32,0.42,0.0999999999999999,26.8,29.3,2.5
975,compound_41,compound_407,CCCCCCCCC(O)CCO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.63827216398241,2.74472749489669,0.1064553309142799,0.32,0.42,0.0999999999999999,23.4,29.3,5.900000000000002
976,compound_42,compound_407,CCCCCCCCC(O)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.63827216398241,2.74472749489669,0.1064553309142799,0.33,0.42,0.0899999999999999,23.2,29.3,6.100000000000001
977,compound_397,compound_407,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.23657200643706,2.74472749489669,0.50815548845963,0.459313869476318,0.42,-0.039313869476318,28.9949760437012,29.3,0.3050239562988004
978,compound_405,compound_407,CCCCCCCCSC1OC(CO)C(O)C(O)C1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.07058107428571,2.74472749489669,0.6741464206109802,0.59,0.42,-0.1699999999999999,28.7,29.3,0.6000000000000014
979,compound_231,compound_407,CCCCCCCCOOCC,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.3099812192113,2.74472749489669,0.4347462756853901,0.456957668066025,0.42,-0.036957668066025,29.4187660217285,29.3,-0.1187660217285007
980,compound_232,compound_407,CCCCCCCCOOCCOCCOCC,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.12499664639996,2.74472749489669,0.6197308484967299,0.51880145072937,0.42,-0.09880145072937,29.206958770752,29.3,0.0930412292480014
981,compound_417,compound_407,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,1.74472749489669,2.74472749489669,1.0,0.66,0.42,-0.24,30.0,29.3,-0.6999999999999993
982,compound_223,compound_407,CCCCCCCCOCCOCCOCCO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.30980391997149,2.74472749489669,0.4349235749251998,0.32,0.42,0.0999999999999999,27.0,29.3,2.3000000000000007
983,compound_407,compound_408,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.74472749489669,2.92081875395238,0.1760912590556902,0.42,0.46,0.04,29.3,33.0,3.6999999999999993
984,compound_399,compound_407,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,1.63827216398241,2.74472749489669,1.10645533091428,0.48,0.42,-0.06,32.5,29.3,-3.1999999999999997
985,compound_401,compound_407,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,1.79588001734408,2.74472749489669,0.94884747755261,0.48,0.42,-0.06,30.5,29.3,-1.1999999999999993
986,compound_402,compound_407,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.22184874961636,2.74472749489669,0.5228787452803298,0.48,0.42,-0.06,30.5,29.3,-1.1999999999999993
987,compound_400,compound_408,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.69897000433602,2.92081875395238,1.22184874961636,0.48,0.46,-0.0199999999999999,30.5,33.0,2.5
988,compound_219,compound_408,CCCCCCCCOC(CO)CO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.28411555290222,2.92081875395238,0.6367032010501603,0.290845513343811,0.46,0.169154486656189,24.7,33.0,8.3
989,compound_222,compound_408,CCCCCCCCOCCO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.30980391997149,2.92081875395238,0.6110148339808901,0.32,0.46,0.14,26.8,33.0,6.199999999999999
990,compound_41,compound_408,CCCCCCCCC(O)CCO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.63827216398241,2.92081875395238,0.2825465899699702,0.32,0.46,0.14,23.4,33.0,9.6
991,compound_42,compound_408,CCCCCCCCC(O)CO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.63827216398241,2.92081875395238,0.2825465899699702,0.33,0.46,0.13,23.2,33.0,9.8
992,compound_396,compound_408,CCCCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.17392519729917,2.92081875395238,0.7468935566532102,0.49,0.46,-0.0299999999999999,29.5209407806396,33.0,3.4790592193604013
993,compound_397,compound_408,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.23657200643706,2.92081875395238,0.6842467475153202,0.459313869476318,0.46,0.0006861305236819,28.9949760437012,33.0,4.0050239562988
994,compound_405,compound_408,CCCCCCCCSC1OC(CO)C(O)C(O)C1O,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.07058107428571,2.92081875395238,0.8502376796666704,0.59,0.46,-0.1299999999999999,28.7,33.0,4.300000000000001
995,compound_231,compound_408,CCCCCCCCOOCC,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.3099812192113,2.92081875395238,0.6108375347410804,0.456957668066025,0.46,0.003042331933975,29.4187660217285,33.0,3.5812339782714986
996,compound_232,compound_408,CCCCCCCCOOCCOCCOCC,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.12499664639996,2.92081875395238,0.7958221075524201,0.51880145072937,0.46,-0.0588014507293699,29.206958770752,33.0,3.7930412292480007
997,compound_418,compound_408,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.92081875395238,2.92081875395238,1.0000000000000002,0.71,0.46,-0.2499999999999999,28.2,33.0,4.800000000000001
998,compound_223,compound_408,CCCCCCCCOCCOCCOCCO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.30980391997149,2.92081875395238,0.6110148339808901,0.32,0.46,0.14,27.0,33.0,6.0
999,compound_399,compound_408,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.63827216398241,2.92081875395238,1.2825465899699702,0.48,0.46,-0.0199999999999999,32.5,33.0,0.5
1000,compound_401,compound_408,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.79588001734408,2.92081875395238,1.1249387366083,0.48,0.46,-0.0199999999999999,30.5,33.0,2.5
1001,compound_402,compound_408,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.22184874961636,2.92081875395238,0.6989700043360201,0.48,0.46,-0.0199999999999999,30.5,33.0,2.5
1002,compound_224,compound_41,CCCCCCCCOCCOCCOCCOCCO,CCCCCCCCC(O)CCO,2.08884572982788,2.63827216398241,0.5494264341545301,0.684574842453003,0.32,-0.364574842453003,30.5,23.4,-7.100000000000001
1003,compound_267,compound_224,CCCCCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,0.934628784656525,2.08884572982788,1.1542169451713549,0.843807816505432,0.684574842453003,-0.1592329740524289,32.0,30.5,-1.5
1004,compound_225,compound_224,CCCCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,2.03621217265445,2.08884572982788,0.0526335571734297,1.15,0.684574842453003,-0.4654251575469968,28.8,30.5,1.6999999999999993
1005,compound_226,compound_224,CCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,2.00436480540245,2.08884572982788,0.08448092442543,0.819621443748474,0.684574842453003,-0.1350466012954709,31.8,30.5,-1.3000000000000007
1006,compound_268,compound_225,CCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCO,0.961923122406006,2.03621217265445,1.0742890502484443,0.830153286457062,1.15,0.3198467135429379,33.0,28.8,-4.199999999999999
1007,compound_226,compound_225,CCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCO,2.00436480540245,2.03621217265445,0.0318473672520003,0.819621443748474,1.15,0.3303785562515259,31.8,28.8,-3.0
1008,compound_28,compound_226,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,1.03120172023773,2.00436480540245,0.97316308516472,0.678516864776611,0.819621443748474,0.141104578971863,31.7,31.8,0.1000000000000014
1009,compound_277,compound_226,CCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,0.75460946559906,2.00436480540245,1.2497553398033898,0.777616381645203,0.819621443748474,0.042005062103271,34.3,31.8,-2.4999999999999964
1010,compound_20,compound_226,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,0.37577748298645,2.00436480540245,1.628587322416,0.721915364265442,0.819621443748474,0.097706079483032,35.0,31.8,-3.1999999999999997
1011,compound_269,compound_226,CCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,1.13229537010193,2.00436480540245,0.8720694353005198,0.793595373630524,0.819621443748474,0.0260260701179499,31.8,31.8,0.0
1012,compound_24,compound_226,CCC(CC)COCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,0.570147037506104,2.00436480540245,1.434217767896346,0.666382431983948,0.819621443748474,0.153239011764526,33.6,31.8,-1.8000000000000007
1013,compound_244,compound_7,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.55484008789063,3.6040050983429,0.04916501045227,0.643297791481018,0.66837352514267,0.025075733661652,29.8,28.1,-1.6999999999999993
1014,compound_226,compound_244,CCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,2.00436480540245,3.55484008789063,1.55047528248818,0.819621443748474,0.643297791481018,-0.176323652267456,31.8,29.8,-2.0
1015,compound_246,compound_244,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.53028416633606,3.55484008789063,0.0245559215545698,0.671518862247467,0.643297791481018,-0.028221070766449,31.8,29.8,-2.0
1016,compound_250,compound_244,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.48148606012211,3.55484008789063,0.07335402776852,0.788351953029633,0.643297791481018,-0.145054161548615,32.8831901550293,29.8,-3.083190155029296
1017,compound_247,compound_244,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.49230432510376,3.55484008789063,0.0625357627868696,0.696442306041718,0.643297791481018,-0.0531445145607,33.3,29.8,-3.4999999999999964
1018,compound_248,compound_244,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.48153877258301,3.55484008789063,0.0733013153076198,0.731701195240021,0.643297791481018,-0.088403403759003,34.8,29.8,-4.9999999999999964
1019,compound_226,compound_249,CCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCO,2.00436480540245,3.52287874528034,1.5185139398778902,0.819621443748474,0.755766093730927,-0.063855350017547,31.8,32.1009635925293,0.3009635925292961
1020,compound_249,compound_244,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.52287874528034,3.55484008789063,0.0319613426102898,0.755766093730927,0.643297791481018,-0.112468302249909,32.1009635925293,29.8,-2.300963592529296
